idDocumento,numDoc,folioDoc,folioUnico,origenFactura,tipoFactura,tipoDocAsociado,nomProveedor,rutProveedor,centroGestion,fechaSistema,fechaEmision,fechaEstimadaPago,fechaRecepSII,fechaRecepcion,moneda,montoTotal,estadoDoc,estadoAsociacion,estadoPago,estadoPagoSii,FechaIngreso,ConceptoCompras,Cliente,Proveedor,Honorario,Empleado,Cuenta,Cuenta 2,Centro,Unidad de Negocio,Estado,montoNeto,montoNoAfectoOExento
31005569,1418-198,1418-198,100,Factura Electrónica (iHub),Factura Electrónica ,Recepción,Limpiezas CAM SPA,77283677-5,1418 Piso 8 Costanera Center,2025-07-10T17:04:21.44,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,499800.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/01/2024 19:59:40,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,420000.0,0.0
31005835,1418-199,1418-199,99,Factura Electrónica (iHub),Factura Electrónica ,Recepción,Limpiezas CAM SPA,77283677-5,1418 Piso 8 Costanera Center,2025-07-10T17:29:32.717,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,243950.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/01/2024 19:59:40,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,205000.0,0.0
31006728,1416-243,1416-243,3167,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,DISTRIBUIDORA Y COMERCIALIZADORA TORRES Y DONOSO LIMITADA,76086127-8,1416 Santa Isabel MPV,2025-07-10T19:33:51.513,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,42364.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,10/28/2024 12:32:36,Art. varios oficina,N,S,N,N,4.01.03.04,4.01.03.04 Articulos de Oficina,1416,SISA MPV,Activo,35600.0,0.0
31006793,1413-432,1413-432,995,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,SERVICIOS DE INGENIERÍA MG SPA,76687667-6,1413 Inacap Apoquindo acceso univ y otros,2025-07-10T19:35:39.13,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,41715451.0,Ingresada,Totalmente Asociada,Sin Pagos,Pago Crédito,10/08/2024 13:11:27,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1413,Inacap Apoquindo,Activo,35055001.0,0.0
31006869,1418-200,1418-200,748,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,SEPULVEDA ROJAS INGENIERIA SERVICIOS Y CONSTRUCTORA SPA,77438289-5,1418 Piso 8 Costanera Center,2025-07-10T19:37:00.06,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,20396645.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:57,,,S,,,,,1418,Piso 8 Costanera Center,Activo,17140038.0,0.0
31006907,1418-201,1418-201,11996,Factura Electrónica (iHub),Factura Electrónica ,Recepción,TRANSP Y ARRIENDO DE GRUAS LIMIDORO VERGARA LTDA,78510030-1,1418 Piso 8 Costanera Center,2025-07-10T19:37:33.4,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,549780.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,06/10/2025 18:16:29,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1418,Piso 8 Costanera Center,Activo,462000.0,0.0
31007190,1420-50,1420-50,5940,Factura Electrónica (iHub),Factura Electrónica ,Recepción,FRIOTRANS SPA,76238965-7,1420 Unimarc PA Colina Brisas del Norte,2025-07-10T19:51:19.33,2025-07-08T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,202300.0,Aprobada,Totalmente Asociada,Sin Pagos,Sin Pagos,07/11/2025 16:29:04,,,S,,,,,1420,SMU Brisas del Norte,Activo,170000.0,0.0
31009769,1418-202,1418-202,181,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,VALDES CONSTRUCCIONES SPA,77752118-7,1418 Piso 8 Costanera Center,2025-07-11T10:39:05.313,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,2832200.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/29/2024 15:28:03,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,2380000.0,0.0
31009781,1407-567,1407-567,182,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,VALDES CONSTRUCCIONES SPA,77752118-7,1407 SMU El Salvador,2025-07-11T10:41:07.947,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,2554502.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/29/2024 15:28:03,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1407,SMU El Salvador,Activo,2146640.0,0.0
31010862,1419-51,1419-51,12924,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SOCIEDAD SERVIRENT LIMITADA,76433672-0,1419 Jhonny Rockets Mall Plaza Norte,2025-07-11T12:05:06.733,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,37214.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:21,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1419,Jhonny Rocket Mall Plaza Norte,Activo,31272.0,0.0
31011098,1416-244,1416-244,2524066,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1416 Santa Isabel MPV,2025-07-11T12:15:56.12,2025-07-09T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,181176.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,152249.0,0.0
31011106,1418-203,1418-203,2524441,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-07-11T12:16:27.34,2025-07-10T00:00:00,2025-08-09T00:00:00,10-07-2025,2025-07-10T00:00:00,$,130610.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,109756.0,0.0
31011115,1421-13,1421-13,612,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,"INGENIERIA, PROYECTOS Y MONTAJES ELECTRICOS M&S LIMITADA",76609003-6,1421 Super 10 S.A.,2025-07-11T12:17:59.473,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,11191331.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,01/22/2025 14:21:20,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1421,S10 Santa Rosa-Puente Alto,Activo,9404480.0,0.0
31011131,1418-204,1418-204,3657,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ALPA INGENIERIA LIMITADA,76142663-K,1418 Piso 8 Costanera Center,2025-07-11T12:19:14.36,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,189210.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,06/16/2025 21:30:38,,,S,,,,,1418,Piso 8 Costanera Center,Activo,159000.0,0.0
31011155,1416-245,1416-245,131289,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,SANTA LAURA HORMIGONES SPA,76303470-4,1416 Santa Isabel MPV,2025-07-11T12:21:13.87,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,UF,781555.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,656769.0,0.0
31011185,1418-205,1418-205,672,Factura Electrónica (iHub),Factura Electrónica ,Recepción,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-11T12:24:37.767,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,654500.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,550000.0,0.0
31011249,1421-14,1421-14,15236534,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,BCI SEGUROS GENERALES S A,99147000-K,1421 Super 10 S.A.,2025-07-11T12:33:47.927,2025-07-08T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,139463.0,Ingresada,No Asociada,Sin Pagos,DTE Pago Contado,04/18/2024 19:29:16,Seguros,N,S,N,N,4.01.03.08,4.01.03.08 Seguros,1421,S10 Santa Rosa-Puente Alto,Activo,114228.0,3532.0
31011251,1421-15,1421-15,15236533,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,BCI SEGUROS GENERALES S A,99147000-K,1421 Super 10 S.A.,2025-07-11T12:34:02.857,2025-07-08T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,139463.0,Ingresada,No Asociada,Sin Pagos,DTE Pago Contado,04/18/2024 19:29:16,Seguros,N,S,N,N,4.01.03.08,4.01.03.08 Seguros,1421,S10 Santa Rosa-Puente Alto,Activo,114228.0,3532.0
31011253,1421-16,1421-16,15236536,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,BCI SEGUROS GENERALES S A,99147000-K,1421 Super 10 S.A.,2025-07-11T12:34:18.3,2025-07-08T00:00:00,2025-08-08T00:00:00,09-07-2025,2025-07-09T00:00:00,$,139463.0,Ingresada,No Asociada,Sin Pagos,DTE Pago Contado,04/18/2024 19:29:16,Seguros,N,S,N,N,4.01.03.08,4.01.03.08 Seguros,1421,S10 Santa Rosa-Puente Alto,Activo,114228.0,3532.0
31012170,1418-206,1418-206,673,Factura Electrónica (iHub),Factura Electrónica ,Recepción,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-11T13:42:29.82,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,11870250.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,9975000.0,0.0
31012397,1396-694,1396-694,346230,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,INDUSTRIA METALURGICA URSUS TROTTER S A,92065000-7,1396 MCD Valle Lo Campino,2025-07-11T14:10:25.823,2025-07-10T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,1614991.0,Cancelada,No Asociada,Sin Pagos,Pago Crédito,06/02/2025 19:16:37,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1396,MCD Valle Lo Campino,Activo,1357135.0,0.0
31012870,1420-51,1420-51,195,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,CONSTRUCTORA   FAS   SPA,77882438-8,1420 Unimarc PA Colina Brisas del Norte,2025-07-11T14:52:03.437,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,4510492.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/29/2024 15:28:04,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1420,SMU Brisas del Norte,Activo,3790329.0,0.0
31013469,1416-246,1416-246,6634298,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ELECTROCOM S.A.,96355000-6,1416 Santa Isabel MPV,2025-07-11T15:41:53.63,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,274557.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,230720.0,0.0
31013491,1421-17,1421-17,196,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,CONSTRUCTORA   FAS   SPA,77882438-8,1421 Super 10 S.A.,2025-07-11T15:42:28.503,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,6790327.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/29/2024 15:28:04,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1421,S10 Santa Rosa-Puente Alto,Activo,5706157.0,0.0
31013573,1421-18,1421-18,613,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,"INGENIERIA, PROYECTOS Y MONTAJES ELECTRICOS M&S LIMITADA",76609003-6,1421 Super 10 S.A.,2025-07-11T15:47:22.12,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,22259558.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,01/22/2025 14:21:20,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1421,S10 Santa Rosa-Puente Alto,Activo,18705511.0,0.0
31014071,1396-695,1396-695,1660,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,SERVICIOS ARCE Y CAVIERES SPA,76336447-K,1396 MCD Valle Lo Campino,2025-07-11T16:10:46.91,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,37205.0,Espera Aprobacion,Totalmente Asociada,Sin Pagos,Pago Crédito,06/18/2024 16:43:58,,,S,,,,,1396,MCD Valle Lo Campino,Activo,31265.0,0.0
31014331,1421-19,1421-19,7929653,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,SEGUROS GENERALES SURAMERICANA S.A.,99017000-2,1421 Super 10 S.A.,2025-07-11T16:35:01.47,2025-07-04T00:00:00,2025-08-06T00:00:00,07-07-2025,2025-07-07T00:00:00,$,1010544.0,Ingresada,No Asociada,Sin Pagos,DTE Pago Contado,10/10/2024 12:57:31,Seguros,N,S,N,N,4.01.03.08,4.01.03.08 Seguros,1421,S10 Santa Rosa-Puente Alto,Activo,849197.0,0.0
31014825,1418-207,1418-207,12950,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SOCIEDAD SERVIRENT LIMITADA,76433672-0,1418 Piso 8 Costanera Center,2025-07-11T17:23:49.377,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,863127.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:21,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1418,Piso 8 Costanera Center,Activo,725317.0,0.0
31014927,1416-247,1416-247,12955,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SOCIEDAD SERVIRENT LIMITADA,76433672-0,1416 Santa Isabel MPV,2025-07-11T17:27:31.09,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,2257331.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:21,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1416,SISA MPV,Activo,1896917.0,0.0
31014980,1420-52,1420-52,527366,Factura Electrónica (iHub),Factura Electrónica ,Recepción,GB INGENIERIA EN FIJACIONES S.A.,99530740-5,1420 Unimarc PA Colina Brisas del Norte,2025-07-11T17:31:37.847,2025-07-10T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,32130.0,Ingresada,Parcialmente Asociada,Sin Pagos,Pago Crédito,01/27/2025 21:26:56,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,27000.0,0.0
31015389,1421-20,1421-20,35542288,Factura Electrónica (iHub),Factura Electrónica ,Recepción,EASY RETAIL S.A.,76568660-1,1421 Super 10 S.A.,2025-07-11T18:07:03.16,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,93360.0,Espera Aprobacion,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:13,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1421,S10 Santa Rosa-Puente Alto,Activo,78454.0,0.0
31016318,1413-433,1413-433,2525508,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,YOLITO BALART HERMANOS LTDA.,80565900-9,1413 Inacap Apoquindo acceso univ y otros,2025-07-12T01:01:59.58,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,212022.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1413,Inacap Apoquindo,Activo,178170.0,0.0
31016624,1418-208,1418-208,1352,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MAJUVESA SPA,77047987-8,1418 Piso 8 Costanera Center,2025-07-12T02:17:05.57,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,49980.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,12/17/2024 21:51:31,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1418,Piso 8 Costanera Center,Activo,42000.0,0.0
31016838,1416-248,1416-248,10900,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,REVESTIMIENTOS INDUSTRIALES HOMECOATING LIMITADA,76672110-9,1416 Santa Isabel MPV,2025-07-12T03:41:08.287,2025-07-11T00:00:00,2025-08-11T00:00:00,11-07-2025,2025-07-12T00:00:00,$,14244300.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,06/18/2024 16:43:49,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1416,SISA MPV,Activo,11970000.0,0.0
31017113,1418-209,1418-209,2525996,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-07-12T12:23:54.923,2025-07-12T00:00:00,2025-08-11T00:00:00,12-07-2025,2025-07-12T00:00:00,$,1668212.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,1401859.0,0.0
31017130,1418-210,1418-210,2525993,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-07-12T12:25:39.843,2025-07-12T00:00:00,2025-08-11T00:00:00,12-07-2025,2025-07-12T00:00:00,$,1839093.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,1545456.0,0.0
31017174,1418-211,1418-211,2526110,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-07-12T13:00:30.68,2025-07-12T00:00:00,2025-08-11T00:00:00,12-07-2025,2025-07-12T00:00:00,$,118837.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,99863.0,0.0
31017176,1418-212,1418-212,2526111,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-07-12T13:00:35.34,2025-07-12T00:00:00,2025-08-11T00:00:00,12-07-2025,2025-07-12T00:00:00,$,855066.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,718543.0,0.0
31018758,1420-53,1420-53,523219,Factura Electrónica,Factura Electrónica ,Sin Documento Asociado,GB INGENIERIA EN FIJACIONES S.A.,99530740-5,1420 Unimarc PA Colina Brisas del Norte,2025-07-14T09:44:59.88,2025-06-30T00:00:00,2025-08-13T00:00:00,Sin información,2025-07-14T00:00:00,$,33320.0,Ingresada,No Asociada,Sin Pagos,Sin Pagos,01/27/2025 21:26:56,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,28000.0,0.0
31018797,1270-841,1270-841,BH 17,Factura,Boleta Honorarios,Recepción,IVAN FRANCISCO MANUEL LOVERA BARRERA,18326591-1,1270 Oficina ICC,2025-07-14T09:47:37.5,2025-07-11T00:00:00,2025-08-13T00:00:00,No disponible,2025-07-14T00:00:00,$,500000.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Sin Pagos,10/24/2024 19:46:16,,,,S,,,,1270,Oficina Central,Activo,0.0,500000.0
31018972,1407-568,1407-568,179,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,"FYF MONTAJES, SERVICIOS Y MANTENIMIENTO INDUSTRIAL SPA",77727716-2,1407 SMU El Salvador,2025-07-14T09:58:04.31,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,836691.0,Espera Aprobacion,Totalmente Asociada,Sin Pagos,Pago Crédito,01/06/2025 15:44:01,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1407,SMU El Salvador,Activo,703102.0,0.0
31019029,1420-54,1420-54,180,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,"FYF MONTAJES, SERVICIOS Y MANTENIMIENTO INDUSTRIAL SPA",77727716-2,1420 Unimarc PA Colina Brisas del Norte,2025-07-14T10:01:47.81,2025-07-11T00:00:00,2025-08-10T00:00:00,11-07-2025,2025-07-11T00:00:00,$,6664364.0,Ingresada,Totalmente Asociada,Sin Pagos,Pago Crédito,01/06/2025 15:44:01,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1420,SMU Brisas del Norte,Activo,5600306.0,0.0
31020657,1416-249,1416-249,67003,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,BANOS QUIMICOS BIOSAN SPA.,77825490-5,1416 Santa Isabel MPV,2025-07-14T11:56:48.36,2025-07-14T00:00:00,2025-08-13T00:00:00,14-07-2025,2025-07-14T00:00:00,$,714000.0,Ingresada,No Asociada,Sin Pagos,Sin Pagos,05/02/2024 15:11:11,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1416,SISA MPV,Activo,600000.0,0.0
31021149,1416-250,1416-250,175664,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,SERVICIOS COMPUTACIONALES GLOBAL SA,96661420-K,1416 Santa Isabel MPV,2025-07-14T12:32:22.887,2025-07-14T00:00:00,2025-08-13T00:00:00,14-07-2025,2025-07-14T00:00:00,$,119990.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,04/17/2025 21:17:23,Art. varios oficina,N,S,N,N,4.01.03.04,4.01.03.04 Articulos de Oficina,1416,SISA MPV,Activo,100832.0,0.0
31024005,1416-251,1416-251,3271,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,MARILUZ AVILA VERA,10479545-5,1416 Santa Isabel MPV,2025-07-14T16:04:28.073,2025-07-14T00:00:00,2025-08-13T00:00:00,14-07-2025,2025-07-14T00:00:00,$,952000.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,11/14/2024 14:28:55,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1416,SISA MPV,Activo,800000.0,0.0
31025467,1420-55,1420-55,2067,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,FREDY RANDY BERRIOS GOMARA E.I.R.L.,76813268-2,1420 Unimarc PA Colina Brisas del Norte,2025-07-14T18:04:18.497,2025-07-14T00:00:00,2025-08-13T00:00:00,14-07-2025,2025-07-14T00:00:00,$,226100.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,Proveedor no encontrado,Proveedor no encontrado,,,,,,,1420,SMU Brisas del Norte,Activo,190000.0,0.0
31025661,1420-56,1420-56,21271,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MERIDA SEGURIDAD INDUSTRIAL SPA,76364845-1,1420 Unimarc PA Colina Brisas del Norte,2025-07-14T18:11:12.373,2025-07-14T00:00:00,2025-08-13T00:00:00,14-07-2025,2025-07-14T00:00:00,$,119940.0,Ingresada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/23/2024 13:35:32,EPP,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1420,SMU Brisas del Norte,Activo,100790.0,0.0
31027397,1421-21,1421-21,1358,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MAJUVESA SPA,77047987-8,1421 Super 10 S.A.,2025-07-14T23:42:03.53,2025-07-14T00:00:00,2025-08-13T00:00:00,14-07-2025,2025-07-14T00:00:00,$,25585.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,12/17/2024 21:51:31,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1421,S10 Santa Rosa-Puente Alto,Activo,21500.0,0.0
31027433,1421-22,1421-22,1357,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MAJUVESA SPA,77047987-8,1421 Super 10 S.A.,2025-07-14T23:44:50.507,2025-07-14T00:00:00,2025-08-13T00:00:00,14-07-2025,2025-07-14T00:00:00,$,25585.0,Parcialmente Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,12/17/2024 21:51:31,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1421,S10 Santa Rosa-Puente Alto,Activo,21500.0,0.0
31027544,1411-218,1411-218,2715,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,ARIEL ANDRES DIAZ OPAZO,15411294-4,1411 Casino Inacap Valpo,2025-07-14T23:55:38.39,2025-07-14T00:00:00,2025-08-13T00:00:00,14-07-2025,2025-07-14T00:00:00,$,297500.0,Ingresada,No Asociada,Sin Pagos,Pago Crédito,08/13/2024 19:14:21,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1411,Casino Inacap Valpo,Activo,250000.0,0.0
